Stkcd,Accper,Typrep,net_profit,A003100000,net_property,group,Msmvttl,Mretwd,Mnvaltrd
2466,06/30/2015,A,119951052.2,2879157234,4405862160.5,2,15893901.733,-0.066666667,12060208439
2466,09/30/2015,A,173936556,2898863553.4,3781188058.2,3,26192221.293,0.4133333333,21624334139
2467,03/31/2015,A,33651659.66,1475214334.1,1475214334.1,1,13614404.547,0.2366666667,12841440905
2467,06/30/2015,A,59736354.99,1411737935.4,1411737935.4,2,10505571.867,-0.226666667,11459692673
2467,09/30/2015,A,83484661.21,1540582103.9,1540582103.9,3,9997641.98,0.1566666667,8588490917
2468,03/31/2015,A,-8017560.84,722149483.09,755535673.65,1,7866408.96,0.1933333333,2501404414
2468,06/30/2015,A,2993617.69,729858341.65,763229092.18,2,5561671.68,-0.206666667,2914514623
2468,09/30/2015,A,1961223.2,729131254.3,762196697.69,3,,,
2469,03/31/2015,A,25528654.43,1144713344.2,1191709888.6,1,7765701.4567,0.11,8683153577
2469,06/30/2015,A,67205312.47,1134955644.5,1184303559.7,2,5632242.5967,-0.196666667,6874106801
2469,09/30/2015,A,95274151.28,1185651798.3,1235805753.7,3,4735144.2267,0.0566666667,1409588534.2
2470,03/31/2015,A,329868953,7243166836.3,7371464889.4,1,35640699.563,0.19,8980358784
2470,06/30/2015,A,646469822.2,7470763782.6,7564708824.3,2,33319873.48,-0.13,9081512892.3
2470,09/30/2015,A,1101768818,7949614170.6,8044062132.2,3,29964964.393,0.02,5318309081
2471,03/31/2015,A,20089419.81,1663256427.4,2249202156.7,1,11493152,0.2366666667,1600463232.6
2471,06/30/2015,A,62163658.42,1670290207,2297428395.3,2,13719760,0,26641848026
2471,09/30/2015,A,84040750.57,1680564038.5,2311861487.5,3,10785608,0.1066666667,21323434816
2472,03/31/2015,A,27123425.14,1580307696.7,1580307696.7,1,6091100.96,0.2,4326846950.7
2472,06/30/2015,A,61537486.72,1590917538.3,1590917538.3,2,6856524.92,-0.073333333,6539905727.7
2472,09/30/2015,A,99405657.9,1628785709.4,1628785709.4,3,6174044.52,0.1766666667,4128627733.7
2473,03/31/2015,A,-3111715.25,386586418.21,390678026.56,1,5269866.6667,0.0366666667,1900672792.1
2473,06/30/2015,A,-8113490.32,381604257.94,385676251.49,2,,,
2473,09/30/2015,A,-14560614.54,375464019,379229127.26,3,,,
2474,03/31/2015,A,7954922.89,1364290187.6,1364661683.4,1,12813172,0.2433333333,18468908665
2474,06/30/2015,A,19297486.84,1366172336.8,1366324348,2,9616101,-0.33,8771623311.5
2474,09/30/2015,A,23220346.65,1373504939.6,1373499955.4,3,12260451,0.405,14331668527
2475,03/31/2015,A,160603040.8,4736441757.7,5106521809.2,1,35767524.93,0.0833333333,8018543818.3
2475,06/30/2015,A,402716675.1,4903199552.4,5289421964.7,2,40290461.27,-0.03,13134458660
2475,09/30/2015,A,696483758.6,5160641957.7,5496214998.8,3,39999285.11,0.06,4338375808.7
2476,03/31/2015,A,10877413.12,1023405890.4,1141854089.5,1,,,
2476,06/30/2015,A,17591860.16,1013356685.4,1132241807.1,2,6648360,0.1033333333,11861052466
2476,09/30/2015,A,19605162.94,1019857403,1129341147.9,3,5061240,0.0566666667,6448419041
2477,03/31/2015,A,-87679592.82,2584397054.7,2793572848.6,1,18231317.537,0.3466666667,7390248728.3
2477,06/30/2015,A,-2295277.46,4168870274.4,4418040643.5,2,18908496.077,-0.156666667,11271604882
2477,09/30/2015,A,95744333.18,4269644428.2,4532630254.1,3,13941009.825,0.19,4287784651.2
2478,03/31/2015,A,50320216.81,2902305068.4,3114675512.6,1,6508293.3333,0.13,5035235692.3
2478,06/30/2015,A,101394014.3,2867490610.7,3070010387.5,2,5574726.6667,-0.116666667,7130601481
2478,09/30/2015,A,176068032.5,2918174574.3,3050186103.7,3,4899891.3333,0.0433333333,2318728328
2479,03/31/2015,A,36325078.38,2214184102.1,2508656354.2,1,11547656.803,0.26,6263050837
2479,06/30/2015,A,120980032.1,2187713034.2,2477906971.1,2,11278863.777,-0.173333333,8336761036.7
2479,09/30/2015,A,182935542.3,2697869777,2991424725.1,3,10939194.5,0.1533333333,5224972307
2480,03/31/2015,A,-42029428.1,2430566260,2510330981.8,1,11233710.353,0.29,8413611782.3
2480,06/30/2015,A,-30938798.79,2446277995.2,2570219043,2,7897156.3967,-0.19,8019789798.3
2480,09/30/2015,A,-90580008.53,2390553680.8,2510596143.3,3,7748721.6933,0.1133333333,4529120158.3
2481,03/31/2015,A,46000240.13,2439007272.8,2439007272.8,1,15782267.88,0.2533333333,2649393683
2481,06/30/2015,A,108016966.9,2501023999.5,2501023999.5,2,19297018.86,-0.065,4368981280.5
2481,09/30/2015,A,167432564.9,2545278917.6,2545278917.6,3,,,
2482,03/31/2015,A,79636156.58,4255614370.5,4370335238.3,1,13677607.727,0.1533333333,5361678602.7
2482,06/30/2015,A,180214854.4,4518591757.2,4639204311.5,2,12576346.827,-0.153333333,6774448904.3
2482,09/30/2015,A,279139240.7,4500131714.7,4626611485.8,3,12611492.64,0.1366666667,2646953271
2483,03/31/2015,A,30074979.71,2205530220.2,2498926528.3,1,6368400,0.1766666667,4576380550
2483,06/30/2015,A,41134526.13,2340939201.4,2633638307.8,2,5328169.4967,-0.216666667,4485894373.3
2483,09/30/2015,A,34834440.76,2965602199.3,3265973422.8,3,5116298.56,0.15,1870832010
2484,03/31/2015,A,20045211.36,1600987793.5,1700479429.6,1,7123029.3333,0.16,3505614712
2484,06/30/2015,A,69848991.44,1615763691.5,1708170435.1,2,6550613.3333,-0.12,4347995722.7
2484,09/30/2015,A,101310233.5,1645510801.4,1739631677.2,3,6761386.6667,0.1066666667,3263533367
2485,03/31/2015,A,4744997.87,1950732350.7,1950732350.7,1,6102400,0.255,1208254453
2485,06/30/2015,A,5225527.26,1951212880.1,1951212880.1,2,4869333.3333,-0.096666667,2346496117.3
2485,09/30/2015,A,134159.81,1946121512.6,1946121512.6,3,4844800,0.02,239987078.4
2486,03/31/2015,A,-20468076.86,1009745325.3,1031536207.1,1,5904426.6667,0.2033333333,8822494546
2486,06/30/2015,A,-37828578.39,987471622.12,1004303397.1,2,5327573.3333,-0.153333333,9163314708.3
2486,09/30/2015,A,-51713485.28,975493816.1,990165971.74,3,4459520,0.1,3290918862.7
2487,03/31/2015,A,10465947.9,1560180723,1560180723,1,7111800,0.3533333333,6903302697.3
2487,06/30/2015,A,32890647.18,1582524064.5,1582524064.5,2,5346000,-0.216666667,3735012320.5
2487,09/30/2015,A,66670737.89,1616304155.2,1616304155.2,3,5992200,0.27,4798412298
2488,03/31/2015,A,9940725.16,1582627572.6,1622797187.7,1,16478929.773,0.5733333333,5745564851.3
2488,06/30/2015,A,40267004.98,1576035800.8,1615456186,2,12608693.177,-0.3,6870014750.3
2488,09/30/2015,A,62160506.22,1595069229.4,1633991200.8,3,11610370.787,0.1733333333,6096799454
2489,03/31/2015,A,232859360.6,3589304780.9,3590803637.3,1,17688020.5,0.5066666667,4155496029
2489,06/30/2015,A,455774252.3,3559892827,3561377180.8,2,19106074.695,-0.235,12429037544
2489,09/30/2015,A,386933790,3145961373.7,3292195952.1,3,18841878.117,0.24,27959361503
2490,03/31/2015,A,-20357907.79,2674737738.9,2729792610.1,1,6959321.96,0.1266666667,6566021151
2490,06/30/2015,A,-83132123.88,2622483212.5,2667141915.1,2,5471392.2,-0.156666667,4460184364.7
2490,09/30/2015,A,-115938829.3,2595301991.8,2708619180.9,3,4837577.46,0.0766666667,2561853850
2491,03/31/2015,A,30162000.87,2186428854.5,2236014525.3,1,20940862.27,1.4,15325700313
2491,06/30/2015,A,121635583.9,2695206346.9,2750719255.8,2,16407508.947,-0.313333333,15723808436
2491,09/30/2015,A,105414182.7,2705527359.8,2768179292.6,3,18338484.103,0.31,17083965207
2492,03/31/2015,A,4914911.73,895257381.86,900203257.55,1,3773300,0.14,2856286095
2492,06/30/2015,A,12895357.99,1105512518.4,1122027099.4,2,3285900,-0.176666667,4371365370.3
2492,09/30/2015,A,21743267.37,1097010823.7,1119242002,3,3047400,0.1233333333,2449212581.7
2493,03/31/2015,A,-24027071.03,6572211724.5,8673550451,1,26991946.667,0.2166666667,4030615463
2493,06/30/2015,A,161385756.8,6680703788.2,8812750424.2,2,20546053.333,-0.153333333,3234387142
2493,09/30/2015,A,-32943241.72,6525390346,8573372686.1,3,23055466.667,0.2,2976901900.7
2494,03/31/2015,A,9922712.78,1399987302.8,1418285473.8,1,5704004.0633,0.5166666667,6628343719.7
2494,06/30/2015,A,8397818.69,1400284253.8,1417970037.9,2,5356106.86,-0.263333333,9644642796.7
2494,09/30/2015,A,5376021.27,1395725616.8,1411561406.1,3,5724331.9467,0.3033333333,7282034144.3
2495,03/31/2015,A,10792208.16,1061618585.2,1061618585.2,1,7808917.5367,0.24,9953085367.3
2495,06/30/2015,A,31022243.87,1080091082.9,1080091082.9,2,5326382.88,-0.23,5974281459
2495,09/30/2015,A,39692612.52,1088761451.6,1088761451.6,3,4317243.84,0.0633333333,2762824277.7
2496,03/31/2015,A,53797509.19,3067489770.2,3377776990.8,1,12230384.997,0.08,8317987627.7
2496,06/30/2015,A,107931020.1,3087482765,3386326554.6,2,8385000.6767,-0.21,6015037031.3
2496,09/30/2015,A,138167858.2,3120838225.7,3586875188.6,3,8568806.8733,0.23,5343212866
2497,03/31/2015,A,20951036.3,2179421450.3,2381892615,1,8811200,0.13,10034922216
2497,06/30/2015,A,77560358.51,2184585004,2379790303.1,2,6710400,-0.15,9750347163.3
2497,09/30/2015,A,95264646,2173570388.3,2356709424.9,3,7987200,0.1566666667,11044811369
2498,03/31/2015,A,38971178.53,4258190551.8,4257768109.5,1,16773490.8,0.2333333333,2898385410.7
2498,06/30/2015,A,179192857.5,4291354010.4,4290931559.2,2,23570170.8,0.04,20793580741
2498,09/30/2015,A,245835397.2,4357996606.5,4357574098.9,3,22666212.36,0.1266666667,13000503876
2499,03/31/2015,A,2563923.47,677111204.75,725286191.89,1,5904450,0.2966666667,4137406007.3
2499,06/30/2015,A,26462165.55,696829208.98,744804433.97,2,6801165,-0.115,928727092
2499,09/30/2015,A,26959978.72,697465575.71,745302247.14,3,4377870,0.0166666667,7804026018.3
2500,03/31/2015,A,478068082,7808271528,8348158223,1,52045257.413,0.1733333333,41924949302
2500,06/30/2015,A,1230145526,8437477719,9004735043,2,35421671.4,-0.236666667,25357580895
2500,09/30/2015,A,1271722465,8367110374,8967833247,3,33138027.26,0.1333333333,21828363975
2501,03/31/2015,A,88230828.16,3526339406.3,3526339406.3,1,16248960,0.1266666667,22415607727
2501,06/30/2015,A,247817819.1,3603509191.5,3603509191.5,2,12236640,-0.17,17131321495
2501,09/30/2015,A,360692227.5,3718178554.6,3718178554.6,3,10620480,0.0566666667,8127719770.7
2502,03/31/2015,A,7859361.22,1729830674.1,1736656864.3,1,6853664.33,0.29,4409515786
2502,06/30/2015,A,26366860.62,1733491188,1742008254.1,2,8660380.9367,0.1,4776196879.3
2502,09/30/2015,A,50213290.53,1747078257.7,1756413204.8,3,,,
2503,03/31/2015,A,52685878.1,2218737342,2219430774.5,1,15500160,0.16,4708788669.7
2503,06/30/2015,A,108800216.5,2223155377.4,2223705112.9,2,16986240,-0.113333333,6390884971
2503,09/30/2015,A,148102463,2262007367.3,2264947359.4,3,13018752,0.0833333333,3302167573.3
2504,03/31/2015,A,43698576.38,727451957.46,727451957.46,1,11319920.173,0.25,1884381047.3
2504,06/30/2015,A,111004771.3,753484743.85,753484743.85,2,9223231.0167,-0.18,4021645979
2504,09/30/2015,A,217749883.1,860229855.63,860229855.63,3,9867096.1933,0.21,3075871738.7
2505,03/31/2015,A,1155365.04,5781451582.2,5818114535.8,1,28600923.12,0.14,13625882606
2505,06/30/2015,A,12663073.34,5776128013.7,5813736699.9,2,21171612,-0.146666667,8986267096.7
2505,09/30/2015,A,17013170.51,5775677569.2,5813817815.5,3,18400055.52,0.04,4433341796
2506,03/31/2015,A,70887577.17,394853131.74,394853131.74,1,,,
2506,06/30/2015,A,187907088.4,499906366.16,499906366.16,2,22156505.6,12.75,28219798465
2506,09/30/2015,A,376592772.9,688592050.61,700492376.21,3,28440070.4,0.23,30569856933
2507,03/31/2015,A,40675553.13,1180262194.3,1180262194.3,1,6862418.3333,0.1,3153765854.3
2507,06/30/2015,A,90978705.37,1210415346.5,1210415346.5,2,6704308,-0.08,2876754506.3
2507,09/30/2015,A,142629446.5,1262066087.6,1262066087.6,3,5790379.29,0.0166666667,1420737879.6
2508,03/31/2015,A,116784983.4,2664044709.9,2661480995.3,1,17079055.25,0.1366666667,3894115838.3
2508,06/30/2015,A,303775621.2,2695698255.9,2692134333.2,2,18101433,-0.046666667,6009096759.7
2508,09/30/2015,A,485591119.8,2882932140.9,2879637531.7,3,18691204,0.0433333333,2572014716
2509,03/31/2015,A,34851013.3,1535127034.3,1542596035.8,1,9548749.67,0.365,5608653730
2509,06/30/2015,A,66370998.74,1539972358.7,1547389336.3,2,6893783.4233,-0.153333333,6358323860.7
2509,09/30/2015,A,96505498.31,1570752985.4,1578115962.9,3,7024629.9,0.1,4059962850.7
2510,03/31/2015,A,17914238.29,1683285359,1694392322.7,1,6097354.6667,0.1966666667,4766659118.3
2510,06/30/2015,A,81692970.07,1706231416.3,1717347724.8,2,4920407.4667,-0.163333333,5170312244
2510,09/30/2015,A,106594787.1,1731184607.4,1742307620.3,3,4984878.9333,0.11,3752782754.3
2511,03/31/2015,A,22243466.47,2372069974.5,2372069974.5,1,5921760,0.1733333333,3076060042
2511,06/30/2015,A,45791535.76,2391562043.8,2391562043.8,2,4066545.6,-0.265,3199135429
2511,09/30/2015,A,66131141.98,2411901650,2411901650,3,4850976,0.1266666667,3601011349
2512,03/31/2015,A,6365211.57,1445594610.9,1690500462.5,1,,,
2512,06/30/2015,A,19400574.35,1428731489.9,1685352610.8,2,11363009.33,0.2,3078038966
2512,09/30/2015,A,57334178.09,1438427091.2,1699866087.6,3,16504153.077,0.19,6148107166.7
2513,03/31/2015,A,-5060041.88,1144404383,1144404383,1,6223104,1.41,2153687809
2513,06/30/2015,A,-9099131.12,1141264769.2,1141264769.2,2,3243686.4,-0.266666667,3748805531
2513,09/30/2015,A,-39370558.92,1110608256.6,1110608256.6,3,3095212.8,0.16,1853559597
2514,03/31/2015,A,14086920.52,959879291.95,990561029.58,1,7546870.0667,0.2866666667,2349181114
2514,06/30/2015,A,28815458.06,974943875.13,1004415135.7,2,5519566.355,-0.31,2131200165.5
2514,09/30/2015,A,39226188.23,988663684.11,1018790442.6,3,,,
2515,03/31/2015,A,12061297.02,1354675538.9,1398186366.5,1,9003839.1333,0.47,4988979538.3
2515,06/30/2015,A,24920863.99,1349888675.3,1396656143.5,2,7715007.3,-0.13,4212462134.4
2515,09/30/2015,A,26069921.28,1351037732.6,1397805200.8,3,6106065.6067,-0.016666667,4969168720.7
2516,03/31/2015,A,37905647.54,2069947303.8,2084219322.3,1,10842916.667,0.32,6334923601.3
2516,06/30/2015,A,129278501,1981955413.2,1977185471,2,8062625,-0.193333333,4704656366.3
2516,09/30/2015,A,199242430.1,2059919443.6,2056665944,3,8343405,0.1,3757500284.7
2517,03/31/2015,A,4224159.18,604335703.76,604335703.76,1,8396232,1.065,5534269108.4
2517,06/30/2015,A,4580009.77,604691554.35,604691554.35,2,6706024,-0.113333333,5421400684.3
2517,09/30/2015,A,484220.71,600595765.29,600595765.29,3,8888914.6667,0.15,3447961799
2518,03/31/2015,A,33073641.15,1588328955.5,1615094088,1,9130255.74,0.2933333333,5143159772.7
2518,06/30/2015,A,79401489.99,1591988624.2,1618043702.3,2,7008414.82,-0.213333333,4034811256.3
2518,09/30/2015,A,136508393.9,1651632105.5,1675484239.6,3,8479464.6767,0.2033333333,5518788227.3
2519,03/31/2015,A,48201248.19,2109245533,2124904260.6,1,10096237.14,0.13,1603287382.7
2519,06/30/2015,A,101922475.2,2054041510.3,2075372828.7,2,10974263.78,-0.013333333,4767872483
2519,09/30/2015,A,171380509.6,1958177393.9,1958138041.4,3,12263628.923,0.13,5301888135
2520,03/31/2015,A,13220584.29,678414612.83,711425768.66,1,9582480,0.25,4394317737.7
2520,06/30/2015,A,26071439.92,670498497.46,704296573.13,2,8478000,-0.23,6897774057
2520,09/30/2015,A,36725954.66,679308065.22,734229797.39,3,7427160,0.15,4524405312.7
2521,03/31/2015,A,63097762.89,2629953545.4,2629953545.4,1,6646160.17,0.12,5936763068.3
2521,06/30/2015,A,130056662.2,3218419608.1,3218419608.1,2,5820803.1367,-0.2,6989341151.3
2521,09/30/2015,A,183044142.2,3271990306.5,3271990306.5,3,5124945.0867,0.0666666667,5010281118.3
2522,03/31/2015,A,5320078.57,1362293492.9,1368431691.3,1,26714870.14,0.45,5293395273
2522,06/30/2015,A,22916262.43,1336032059,1341845415.9,2,17915907.29,-0.323333333,14641995061
2522,09/30/2015,A,38162607.04,1352138128.8,1357210242.3,3,15021685.947,0.1966666667,8782957648.7
2523,03/31/2015,A,2770629.65,1080944281.5,1140974590.7,1,4646775.4667,0.39,3776898004.3
2523,06/30/2015,A,9862759.6,1071922256.3,1130894220.7,2,3887390.9733,-0.233333333,3945016216.3
2523,09/30/2015,A,39238692.97,1719019690.8,1778693194.8,3,4349237.1667,0.08,1921448114.7
2524,03/31/2015,A,18728908.52,782467790.2,1056429794.7,1,5474583.0867,0.23,6096769811.3
2524,06/30/2015,A,-1909306.59,757725324.42,1036801343.8,2,4412550.88,-0.213333333,5929446124.3
2524,09/30/2015,A,18786975.91,771856307.21,1057081749.2,3,3687751.65,0.1066666667,2947116889.3
2526,03/31/2015,A,2808057.85,1953045173.2,2062319911.1,1,7591700,0.24,10175146842
2526,06/30/2015,A,13515823.34,1964772585.6,2072571498.7,2,5861540,-0.216666667,8299283600.7
2526,09/30/2015,A,5264087.06,1955852208.7,2064313866.4,3,5094360,0.0966666667,6406586432
2527,03/31/2015,A,17243566.39,2057959868.2,2058173730.3,1,12323584.12,0.26,8378901153
2527,06/30/2015,A,84520965.36,2078750102.5,2131575190.6,2,18235706.61,0.19,5638377068
2527,09/30/2015,A,155740270.9,2150270380.3,2204064228,3,12229876.113,-0.05,7563607734.7
2528,03/31/2015,A,-14567209.1,2157175143.6,2162868028,1,8329470.6367,0.1533333333,4264759365.3
2528,06/30/2015,A,-9630089.51,2118566563.3,2124528212.2,2,8525412.6733,-0.056666667,3826538488.3
2528,09/30/2015,A,-634371.67,2298031369.1,2304262877.3,3,8166542.2767,0.1033333333,4096262241.7
2529,03/31/2015,A,-9595516.12,986113788.65,986113788.65,1,3973866.6667,0.4,3343732387
2529,06/30/2015,A,-18074391.95,977941043.86,977941043.86,2,3909333.3333,-0.023333333,5837957556
2529,09/30/2015,A,-13389642.47,982822674.96,982822674.96,3,4132000,0.07,9138158186
2530,03/31/2015,A,1615052.32,672598038.53,734755671.54,1,3841333.3333,0.2433333333,2769857078.7
2530,06/30/2015,A,16157989.49,677755924.13,744766008.71,2,6354280,0.38,1261281296
2530,09/30/2015,A,24098924.93,685216923.77,752886944.15,3,,,
2531,03/31/2015,A,38661843.8,1931502737.1,1981502737.1,1,10129758.333,0.2833333333,4318957483.3
2531,06/30/2015,A,120206150.5,1991671783.9,2042362769.3,2,9788213.3333,-0.12,5112850567.3
2531,09/30/2015,A,236586519.5,2091966343.4,2143002047,3,9886973.3333,0.0866666667,3340439790.7
2532,03/31/2015,A,21453672.17,1119063765,1183117650,1,5746449.4,0.2366666667,3621406762
2532,06/30/2015,A,67478681.16,1157081103.8,1215717577.1,2,4695896.5,-0.2,2628597651.3
2532,09/30/2015,A,106639386,1198241122.2,1254868434.2,3,4053356.5,0.08,2255919871
2533,03/31/2015,A,16214560.48,1986293828.7,2161896103.6,1,5928164.9267,0.1966666667,5054076968.7
2533,06/30/2015,A,54149918.55,1967213506.3,2144157435.5,2,4998141.12,-0.183333333,6672179262.7
2533,09/30/2015,A,111433288,2011962718.7,2191194373.4,3,4601463.2533,0.13,4165265370.7
2534,03/31/2015,A,51164315.26,2692675856.1,3161209658.9,1,9333451.0667,0.08,3972796641
2534,06/30/2015,A,-240165777.4,2388960462.9,2810331703.2,2,6298844.5333,-0.22,3576825906.7
2534,09/30/2015,A,-181520144.9,2430277573.1,2851041723.3,3,5409690.1333,0.0833333333,1395320652.7
2535,03/31/2015,A,31870434.77,2195632248.5,2378000001.7,1,7628873.5733,0.25,8332677712.3
2535,06/30/2015,A,-31418900.02,3218510378.2,3393483804,2,6847423.3967,-0.206666667,6681966215
2535,09/30/2015,A,-32231332.48,3180062483.7,3252779387.2,3,7424818.63,0.42,3774129448
2536,03/31/2015,A,15470395.89,1201797465.5,1217319732.4,1,4008876.3567,0.2033333333,2677629761.7
2536,06/30/2015,A,32624512.54,1753036278.4,1768908477.6,2,4183725.3833,-0.15,3264821046.3
2536,09/30/2015,A,53555052.79,1751659211.1,1767585159.4,3,5423636.1867,0.4933333333,3662329887.3
2537,03/31/2015,A,83543313.64,1465997576,1747908222.5,1,5293718.5,0.25,2140204069.3
2537,06/30/2015,A,113039232.3,1481689669.9,1759668586.1,2,4744318,-0.066666667,2022486037.7
2537,09/30/2015,A,87987579.68,1472577056.3,1725143214.7,3,,,
2538,03/31/2015,A,52266532.78,1789424928.6,1789424928.6,1,8366933.3333,0.1266666667,12280867405
2538,06/30/2015,A,118462698.7,1855621094.5,1855621094.5,2,7634826.6667,-0.083333333,8533607746.3
2538,09/30/2015,A,192321884.4,2957008378,2957008378,3,8141090.2733,0.0266666667,4412034638
2539,03/31/2015,A,63389336.68,2372844898.1,2563654104.4,1,10352724.267,0.2333333333,2440512725.3
2539,06/30/2015,A,125102153.7,2349729380.6,2544858067,2,9978620.1333,-0.166666667,4568021700
2539,09/30/2015,A,205495269.4,2956006892.3,3056502925.1,3,12255880,0.1666666667,3211614580.3
2540,03/31/2015,A,63196573.1,2529255281.2,2529255281.2,1,15669333.333,0.3366666667,18752621977
2540,06/30/2015,A,139228147.3,2604914478.2,2604914478.2,2,11533600,-0.186666667,10904373968
2540,09/30/2015,A,134565846.7,2600060465.7,2600060465.7,3,9408533.3333,0.0433333333,3762490712.3
2541,03/31/2015,A,33252148.42,2396692223.9,2396742628.5,1,5424320,0.1666666667,1957959032.3
2541,06/30/2015,A,91814818.52,2436494849.2,2436545298.6,2,4476493.3333,-0.153333333,2295497233.7
