Stkcd,Accper,Typrep,B002000000
600066,6/30/2015,A,965983479.9
600066,3/31/2015,A,384449481.8
600067,9/30/2015,A,277646286.8
600067,6/30/2015,A,350838901.1
600067,3/31/2015,A,112829110.7
600068,9/30/2015,A,2335396768
600068,6/30/2015,A,1694175561
600068,3/31/2015,A,707389563.9
600069,9/30/2015,A,-97463758.03
600069,6/30/2015,A,-87817111.84
600069,3/31/2015,A,-56706304.99
600070,9/30/2015,A,-5979921.45
600070,6/30/2015,A,1506803.53
600070,3/31/2015,A,5241012.42
600071,9/30/2015,A,-26766232.78
600071,6/30/2015,A,-11800267.85
600071,3/31/2015,A,-4197418.51
600072,9/30/2015,A,-44490082.79
600072,6/30/2015,A,-28513623.49
600072,3/31/2015,A,1175832.06
600073,9/30/2015,A,122454063.6
600073,6/30/2015,A,85190076.99
600073,3/31/2015,A,47001534.91
600074,9/30/2015,A,192911209.5
600074,6/30/2015,A,102832135.4
600074,3/31/2015,A,61141183.72
600075,9/30/2015,A,13534782.44
600075,6/30/2015,A,13826288.46
600075,3/31/2015,A,21958706.81
600076,9/30/2015,A,-22411004.1
600076,6/30/2015,A,-14765292.15
600076,3/31/2015,A,-6276495.38
600077,9/30/2015,A,20883830.59
600077,6/30/2015,A,13816829.99
600077,3/31/2015,A,6115275.97
600078,9/30/2015,A,33622690.94
600078,6/30/2015,A,31298888.78
600078,3/31/2015,A,13005839.45
600079,9/30/2015,A,594219396.5
600079,6/30/2015,A,387688844.4
600079,3/31/2015,A,180802231.3
600080,9/30/2015,A,22201198.71
600080,6/30/2015,A,12049303.28
600080,3/31/2015,A,2341521.68
600081,9/30/2015,A,230384400.2
600081,6/30/2015,A,188837000.2
600081,3/31/2015,A,99959850.58
600082,9/30/2015,A,-5162227.65
600082,6/30/2015,A,8589701.73
600082,3/31/2015,A,-3758281.43
600083,9/30/2015,A,14582980.03
600083,6/30/2015,A,13232606.1
600083,3/31/2015,A,2025145.71
600084,9/30/2015,A,-106404879.9
600084,6/30/2015,A,-52094127.12
600084,3/31/2015,A,-52555616.05
600085,9/30/2015,A,1128886426
600085,6/30/2015,A,830452141.8
600085,3/31/2015,A,400890609.5
600086,9/30/2015,A,291393051
600086,6/30/2015,A,261191690.2
600086,3/31/2015,A,169426469.6
600088,9/30/2015,A,41493143.23
600088,6/30/2015,A,30911427.9
600088,3/31/2015,A,8814217.59
600089,9/30/2015,A,1709785231
600089,6/30/2015,A,1179837344
600089,3/31/2015,A,587901609.3
600090,9/30/2015,A,130531262.2
600090,6/30/2015,A,69169272.28
600090,3/31/2015,A,28019988.81
600091,9/30/2015,A,-138419886.3
600091,6/30/2015,A,-81226287.01
600091,3/31/2015,A,-26892180.82
600093,9/30/2015,A,130695460.9
600093,6/30/2015,A,42525317.34
600093,3/31/2015,A,12616596.28
600094,9/30/2015,A,329262488.9
600094,6/30/2015,A,189672031.7
600094,3/31/2015,A,43272873.1
600095,9/30/2015,A,-13554593.78
600095,6/30/2015,A,-13617266.05
600095,3/31/2015,A,-3127170.19
600096,9/30/2015,A,116449604.3
600096,6/30/2015,A,70117495.53
600096,3/31/2015,A,52505682.42
600097,9/30/2015,A,-115731397.6
600097,6/30/2015,A,-83722202.23
600097,3/31/2015,A,-65596533.96
600098,9/30/2015,A,1419355560
600098,6/30/2015,A,790761122.6
600098,3/31/2015,A,335697226.7
600099,9/30/2015,A,2380151.94
600099,6/30/2015,A,1452357.1
600099,3/31/2015,A,565888.19
600100,9/30/2015,A,1141823687
600100,6/30/2015,A,999251274.6
600100,3/31/2015,A,191475160.6
600101,9/30/2015,A,82645135.98
600101,6/30/2015,A,42679930.25
600101,3/31/2015,A,26680776.67
600103,9/30/2015,A,-73508938.43
600103,6/30/2015,A,-67673625.18
600103,3/31/2015,A,-48591671.93
600104,9/30/2015,A,29303434182
600104,6/30/2015,A,19904835827
600104,3/31/2015,A,10492839726
600105,9/30/2015,A,137468933.9
600105,6/30/2015,A,84463753.98
600105,3/31/2015,A,25346790.34
600106,9/30/2015,A,174062676.1
600106,6/30/2015,A,147982249.9
600106,3/31/2015,A,39485571.44
600107,9/30/2015,A,7160343.06
600107,6/30/2015,A,2070084.62
600107,3/31/2015,A,-3954311.91
600108,9/30/2015,A,107769140.4
600108,6/30/2015,A,87726309.93
600108,3/31/2015,A,29462097.83
600109,9/30/2015,A,1682336743
600109,6/30/2015,A,1232142632
600109,3/31/2015,A,379864828.3
600110,9/30/2015,A,-542393580.7
600110,6/30/2015,A,31952167.12
600110,3/31/2015,A,6655339.24
600111,9/30/2015,A,201483661.1
600111,6/30/2015,A,219897512.1
600111,3/31/2015,A,142943340.7
600112,9/30/2015,A,4553318.94
600112,6/30/2015,A,3420237.06
600112,3/31/2015,A,5863392.93
600113,9/30/2015,A,8608231.95
600113,6/30/2015,A,9557882.99
600113,3/31/2015,A,1025508.04
600114,9/30/2015,A,120122315.5
600114,6/30/2015,A,91207568.38
600114,3/31/2015,A,32678827.96
600115,9/30/2015,A,5826000000
600115,6/30/2015,A,3859000000
600115,3/31/2015,A,1763000000
600116,9/30/2015,A,185565467
600116,6/30/2015,A,106860829.1
600116,3/31/2015,A,44777496.43
600117,9/30/2015,A,-524487167.4
600117,6/30/2015,A,-237284960.3
600117,3/31/2015,A,-77767334.04
600118,9/30/2015,A,260557789.2
600118,6/30/2015,A,182338192.3
600118,3/31/2015,A,60675775.73
600119,9/30/2015,A,88730823.02
600119,6/30/2015,A,30452503.04
600119,3/31/2015,A,14365753.71
600120,9/30/2015,A,505968873.5
600120,6/30/2015,A,318513260.5
600120,3/31/2015,A,107621597.1
600121,9/30/2015,A,-476781589.5
600121,6/30/2015,A,-190267075.2
600121,3/31/2015,A,26830532.49
600122,9/30/2015,A,352490559.8
600122,6/30/2015,A,250358701.7
600122,3/31/2015,A,145979612
600123,9/30/2015,A,-27567905.38
600123,6/30/2015,A,2558309.57
600123,3/31/2015,A,-29881756.19
600125,9/30/2015,A,231214895.3
600125,6/30/2015,A,155280527.9
600125,3/31/2015,A,73941179.52
600126,9/30/2015,A,-400001977.1
600126,6/30/2015,A,-288128965.9
600126,3/31/2015,A,-56866380.88
600127,9/30/2015,A,-102971902.8
600127,6/30/2015,A,-84939989.56
600127,3/31/2015,A,2153118.45
600128,9/30/2015,A,31526047.72
600128,6/30/2015,A,19464165.14
600128,3/31/2015,A,3144794.53
600129,9/30/2015,A,215822549.3
600129,6/30/2015,A,186114859.7
600129,3/31/2015,A,43205719.68
600130,9/30/2015,A,31561311.53
600130,6/30/2015,A,20631876.88
600130,3/31/2015,A,8914886.57
600131,9/30/2015,A,118481461.6
600131,6/30/2015,A,74299113.39
600131,3/31/2015,A,21854756.32
600132,9/30/2015,A,137323715.8
600132,6/30/2015,A,49705262.81
600132,3/31/2015,A,7863433.36
600133,9/30/2015,A,42615840.8
600133,6/30/2015,A,15904088.89
600133,3/31/2015,A,7357517.27
600135,9/30/2015,A,33763403.45
600135,6/30/2015,A,11712677.2
600135,3/31/2015,A,2202834.72
600136,9/30/2015,A,39775490.24
600136,6/30/2015,A,22047645.93
600136,3/31/2015,A,151545.22
600137,9/30/2015,A,1450841.95
600137,6/30/2015,A,1050132.89
600137,3/31/2015,A,415264.59
600138,9/30/2015,A,418460486.1
600138,6/30/2015,A,242249823.2
600138,3/31/2015,A,83947615.17
600139,9/30/2015,A,13687971.36
600139,6/30/2015,A,12005781.17
600139,3/31/2015,A,-9429442.83
600141,9/30/2015,A,126774635.4
600141,6/30/2015,A,68331689.68
600141,3/31/2015,A,37705644.1
600143,9/30/2015,A,541545535.2
600143,6/30/2015,A,419733886.6
600143,3/31/2015,A,209043951.4
600145,9/30/2015,A,-3742863.04
600145,6/30/2015,A,-3012420.09
600145,3/31/2015,A,-2870632.92
600146,9/30/2015,A,-25265311.14
600146,6/30/2015,A,-14965693.52
600146,3/31/2015,A,-3636840.39
600148,9/30/2015,A,8503222.89
600148,6/30/2015,A,11815424.1
600148,3/31/2015,A,7979208.13
600149,9/30/2015,A,-2210194.4
600149,6/30/2015,A,-4561318.84
600149,3/31/2015,A,-1399390.98
600150,9/30/2015,A,62307764.93
600150,6/30/2015,A,42868683.54
600150,3/31/2015,A,44628075.3
600151,9/30/2015,A,19021647.95
600151,6/30/2015,A,-21227422.3
600151,3/31/2015,A,-89838508.53
600152,9/30/2015,A,12902218.4
600152,6/30/2015,A,14255037.17
600152,3/31/2015,A,-21151029.51
600153,9/30/2015,A,2167878051
600153,6/30/2015,A,891428068
600153,3/31/2015,A,425839392.1
600155,9/30/2015,A,283654845.3
600155,6/30/2015,A,-54827174.49
600155,3/31/2015,A,-25511928.31
600156,9/30/2015,A,-10374227.71
600156,6/30/2015,A,-3916994.43
600156,3/31/2015,A,-9965303.3
600157,9/30/2015,A,769845495.5
600157,6/30/2015,A,564309658.3
600157,3/31/2015,A,43050762.31
600158,9/30/2015,A,39084143.02
600158,6/30/2015,A,2915010.94
600158,3/31/2015,A,6929725.75
600159,9/30/2015,A,22220486.4
600159,6/30/2015,A,-16644142.92
600159,3/31/2015,A,-11602818.42
600160,9/30/2015,A,139685431.4
600160,6/30/2015,A,86596745.77
600160,3/31/2015,A,2103200.71
600161,9/30/2015,A,123610219
600161,6/30/2015,A,112348382.8
600161,3/31/2015,A,32798360.67
600162,9/30/2015,A,162782200.6
600162,6/30/2015,A,134931876.3
600162,3/31/2015,A,57941675.66
600163,9/30/2015,A,-34597149.79
600163,6/30/2015,A,-54418846.72
600163,3/31/2015,A,-103699142.4
600165,9/30/2015,A,-17323806.07
600165,6/30/2015,A,-58412088.94
600165,3/31/2015,A,-32299735.42
600166,9/30/2015,A,106160168.8
600166,6/30/2015,A,113333863.3
600166,3/31/2015,A,106458107.1
600167,9/30/2015,A,137126421.6
600167,6/30/2015,A,132534355.8
600167,3/31/2015,A,127465490.2
600168,9/30/2015,A,253018674.5
600168,6/30/2015,A,183876107.8
600168,3/31/2015,A,88335192.19
600169,9/30/2015,A,10589270.6
600169,6/30/2015,A,7333189.46
600169,3/31/2015,A,3831645.95
600170,9/30/2015,A,1476981840
600170,6/30/2015,A,983144837.7
600170,3/31/2015,A,388868201.5
600171,9/30/2015,A,39029928.13
600171,6/30/2015,A,23593586.69
600171,3/31/2015,A,1981875.91
600172,9/30/2015,A,157276688.4
600172,6/30/2015,A,105369447.6
600172,3/31/2015,A,58012945.51
600173,9/30/2015,A,53344290.21
600173,6/30/2015,A,46960176.03
600173,3/31/2015,A,20148042.53
600175,9/30/2015,A,48810557.43
600175,6/30/2015,A,172130130.8
600175,3/31/2015,A,37787107.79
600176,9/30/2015,A,768036501.8
600176,6/30/2015,A,480049494
600176,3/31/2015,A,185867972.5
600177,9/30/2015,A,3257540864
600177,6/30/2015,A,2906231215
600177,3/31/2015,A,1388398434
600178,9/30/2015,A,37258546.27
600178,6/30/2015,A,67430231.49
600178,3/31/2015,A,-13632063.33
600179,9/30/2015,A,-202077244
600179,6/30/2015,A,-162627289.3
600179,3/31/2015,A,-70092450.96
600180,9/30/2015,A,221224105.6
600180,6/30/2015,A,122457313.2
600180,3/31/2015,A,103345310.7
600182,9/30/2015,A,337728423.8
600182,6/30/2015,A,214137866.3
600182,3/31/2015,A,81550111.58
600183,9/30/2015,A,342426635.5
600183,6/30/2015,A,232025483.6
600183,3/31/2015,A,119188577.9
600184,9/30/2015,A,14567067.56
600184,6/30/2015,A,15358731.7
600184,3/31/2015,A,2387146.57
600185,9/30/2015,A,829203787.8
600185,6/30/2015,A,917620982.9
600185,3/31/2015,A,802033657.9
600186,9/30/2015,A,-515206065.3
600186,6/30/2015,A,-527563809.9
600186,3/31/2015,A,-75909082.2
600187,9/30/2015,A,-21211586.38
600187,6/30/2015,A,13317099.88
600187,3/31/2015,A,14701765.51
600188,9/30/2015,A,1203705000
600188,6/30/2015,A,544887000
600188,3/31/2015,A,167629000
600189,9/30/2015,A,-101405924.7
600189,6/30/2015,A,-31953755.46
600189,3/31/2015,A,-49921267.98
600190,9/30/2015,A,122311167.3
600190,6/30/2015,A,112895237.6
600190,3/31/2015,A,74054464.27
600191,9/30/2015,A,154761653.9
600191,6/30/2015,A,157076154.8
600191,3/31/2015,A,44820847.43
600192,9/30/2015,A,44705256.65
600192,6/30/2015,A,38131849.33
600192,3/31/2015,A,19950598.31
600193,9/30/2015,A,11557968.81
600193,6/30/2015,A,15177436.14
600193,3/31/2015,A,-6203639.26
600195,9/30/2015,A,247098219.8
600195,6/30/2015,A,153985314.6
600195,3/31/2015,A,116556062.5
600196,9/30/2015,A,2176897216
600196,6/30/2015,A,1516105476
600196,3/31/2015,A,615388798.6
600197,9/30/2015,A,229157142.4
600197,6/30/2015,A,132271788.4
600197,3/31/2015,A,72344084.14
600198,9/30/2015,A,-413807772.9
600198,6/30/2015,A,-296769790.6
600198,3/31/2015,A,-160042755.1
600199,9/30/2015,A,38475255.49
600199,6/30/2015,A,34349052.32
600199,3/31/2015,A,22080345.87
600200,9/30/2015,A,35001376.66
600200,6/30/2015,A,32230242.69
600200,3/31/2015,A,9420815.11
600201,9/30/2015,A,402537433.5
600201,6/30/2015,A,244882698.5
600201,3/31/2015,A,166158790.9
600202,9/30/2015,A,-24770490.77
600202,6/30/2015,A,2129625.85
600202,3/31/2015,A,1313629.89
600203,9/30/2015,A,15496609.76
600203,6/30/2015,A,27356964.08
600203,3/31/2015,A,15424397.1
600206,9/30/2015,A,14355438.84
600206,6/30/2015,A,25395945.81
600206,3/31/2015,A,14880659.47
600207,9/30/2015,A,61365713.92
600207,6/30/2015,A,-92781273.2
600207,3/31/2015,A,-41543737.97
600208,9/30/2015,A,668651086.9
600208,6/30/2015,A,500842727.7
600208,3/31/2015,A,152999914.6
600209,9/30/2015,A,-27071504.21
600209,6/30/2015,A,-18185066.85
600209,3/31/2015,A,-7747374.11
600210,9/30/2015,A,159299659.7
600210,6/30/2015,A,191707666
600210,3/31/2015,A,32000856.26
600211,9/30/2015,A,64168962.04
600211,6/30/2015,A,23995110.26
600211,3/31/2015,A,8648616.08
600212,9/30/2015,A,-236138411.1
600212,6/30/2015,A,-230505776.2
600212,3/31/2015,A,-13027820.45
600213,9/30/2015,A,-80450354.72
600213,6/30/2015,A,-43146824.64
600213,3/31/2015,A,-11182690.87
600215,9/30/2015,A,-61738323.04
600215,6/30/2015,A,-29928737.85
600215,3/31/2015,A,-15068114.7
600216,9/30/2015,A,186704086.4
600216,6/30/2015,A,131715700.3
600216,3/31/2015,A,-31902267.23
600217,9/30/2015,A,123468184.2
600217,6/30/2015,A,83629766.9
600217,3/31/2015,A,-59120654.05
600218,9/30/2015,A,71843708.64
600218,6/30/2015,A,48427608.84
600218,3/31/2015,A,26504378.62
600219,9/30/2015,A,616531998.5
600219,6/30/2015,A,342366949.2
600219,3/31/2015,A,115828327.4
600220,9/30/2015,A,76261322.12
600220,6/30/2015,A,32589495.17
600220,3/31/2015,A,5440056.73
600221,9/30/2015,A,2716307000
600221,6/30/2015,A,1729054000
600221,3/31/2015,A,1018221000
600222,9/30/2015,A,2346309.52
600222,6/30/2015,A,2755678.73
600222,3/31/2015,A,-3783873.97
600223,9/30/2015,A,90084015.81
600223,6/30/2015,A,51709681.27
600223,3/31/2015,A,33861672.98
600225,9/30/2015,A,-537511021.4
600225,6/30/2015,A,-419333463.8
600225,3/31/2015,A,-238602111.3
600226,9/30/2015,A,136920063.1
600226,6/30/2015,A,88838883.19
600226,3/31/2015,A,36640586.24
600227,9/30/2015,A,-130665179.1
600227,6/30/2015,A,-132438908.8
600227,3/31/2015,A,-89290639.09
600228,9/30/2015,A,-13592792.1
600228,6/30/2015,A,-4404379.73
600228,3/31/2015,A,-4942472.12
600229,9/30/2015,A,127855819.3
600229,6/30/2015,A,60013593.12
600229,3/31/2015,A,38770600.5
600230,9/30/2015,A,-443704987.6
600230,6/30/2015,A,-272905959.1
600230,3/31/2015,A,-149103223.2
600231,9/30/2015,A,-174521737.2
600231,6/30/2015,A,-142039944.4
600231,3/31/2015,A,-151428195.5
600232,9/30/2015,A,26092871.99
600232,6/30/2015,A,11316570.54
600232,3/31/2015,A,3778468.76
600233,9/30/2015,A,51641862.02
600233,6/30/2015,A,29836090.42
600233,3/31/2015,A,15317733.61
600234,9/30/2015,A,-14543784.85
600234,6/30/2015,A,-17879680.32
600234,3/31/2015,A,-10649538.45
600235,9/30/2015,A,-24133796.72
600235,6/30/2015,A,-12876936.3
600235,3/31/2015,A,-10124949.02
600236,9/30/2015,A,1220366144
600236,6/30/2015,A,865521870.6
600236,3/31/2015,A,311045114.7
600237,9/30/2015,A,-24776442.71
600237,6/30/2015,A,1455800.8
600237,3/31/2015,A,4554217.65
600238,9/30/2015,A,-13031528.13
600238,6/30/2015,A,1464189.29
600238,3/31/2015,A,686510.63
600239,9/30/2015,A,-304701122.3
600239,6/30/2015,A,-172596192.3
600239,3/31/2015,A,-72575869.23
600240,9/30/2015,A,688721746.6
600240,6/30/2015,A,446353813.7
600240,3/31/2015,A,-44922528.13
600241,9/30/2015,A,-51809253.69
600241,6/30/2015,A,-48212386.43
600241,3/31/2015,A,-32514721.86
600242,9/30/2015,A,-15192543.26
600242,6/30/2015,A,-40667856.58
600242,3/31/2015,A,-8395011.5
600243,9/30/2015,A,-16212129.42
600243,6/30/2015,A,-18999702.59
600243,3/31/2015,A,-22125925.35
600246,9/30/2015,A,58064369
600246,6/30/2015,A,19520699
600246,3/31/2015,A,56196887
600247,9/30/2015,A,-12959642.19
600247,6/30/2015,A,-6624348.57
600247,3/31/2015,A,-6123785.73
600248,9/30/2015,A,97586845.26
600248,6/30/2015,A,71931097.37
600248,3/31/2015,A,30531002.58
600249,9/30/2015,A,-135517775.2
600249,6/30/2015,A,-113928676.1
600249,3/31/2015,A,-72392545.67
600250,9/30/2015,A,-49481210.8
600250,6/30/2015,A,-98536142.35
600250,3/31/2015,A,-65845459.41
600251,9/30/2015,A,152806517.4
600251,6/30/2015,A,127211872.9
600251,3/31/2015,A,75362859.15
600252,9/30/2015,A,599217850.2
600252,6/30/2015,A,619237945.5
600252,3/31/2015,A,220029335.8
600255,9/30/2015,A,-93033122.16
600255,6/30/2015,A,-31308265.21
600255,3/31/2015,A,-20996056.81
600256,9/30/2015,A,343870810.5
600256,6/30/2015,A,414200922.5
600256,3/31/2015,A,161128129.6
600257,9/30/2015,A,6455261.54
600257,6/30/2015,A,9434171.2
600257,3/31/2015,A,6409002.79
600258,9/30/2015,A,64483226.7
600258,6/30/2015,A,38479444.82
600258,3/31/2015,A,28468811.96
600259,9/30/2015,A,-107580522.8
600259,6/30/2015,A,-44245680.07
600259,3/31/2015,A,4095824.84
600260,9/30/2015,A,115585347.5
600260,6/30/2015,A,71618632.69
600260,3/31/2015,A,33642038.6
600261,9/30/2015,A,253233335.6
600261,6/30/2015,A,182606562.5
600261,3/31/2015,A,96990933.47
600262,9/30/2015,A,-20370844.25
600262,6/30/2015,A,-18497024.75
600262,3/31/2015,A,-22769987.35
600265,9/30/2015,A,-39432539.53
600265,6/30/2015,A,-26088557.27
600265,3/31/2015,A,-9997200.24
600266,9/30/2015,A,808356064.7
600266,6/30/2015,A,313530814.3
600266,3/31/2015,A,220981416.9
600267,9/30/2015,A,89281051.21
600267,6/30/2015,A,97641239.29
600267,3/31/2015,A,41678036.99
600268,9/30/2015,A,-72609240.22
600268,6/30/2015,A,-112288939.6
600268,3/31/2015,A,-123200709.2
600269,9/30/2015,A,423224956.1
600269,6/30/2015,A,384863524.3
600269,3/31/2015,A,208229121.5
600270,9/30/2015,A,705229847.9
600270,6/30/2015,A,481282301.7
600270,3/31/2015,A,163022303.7
600271,9/30/2015,A,1660676098
600271,6/30/2015,A,1115238315
600271,3/31/2015,A,428442394.4
600272,9/30/2015,A,17663142.29
600272,6/30/2015,A,10986788.28
600272,3/31/2015,A,3980511.57
600273,9/30/2015,A,430776574.2
600273,6/30/2015,A,314028557.5
600273,3/31/2015,A,115800274.6
600275,9/30/2015,A,-28639385.86
600275,6/30/2015,A,-19805334.4
600275,3/31/2015,A,-2833689.84
600276,9/30/2015,A,1604849834
600276,6/30/2015,A,1085802266
600276,3/31/2015,A,558260191.2
600277,9/30/2015,A,89514794.46
600277,6/30/2015,A,77370241.38
600277,3/31/2015,A,8687793.21
600278,9/30/2015,A,126470542.5
600278,6/30/2015,A,102298705.4
600278,3/31/2015,A,55152356.18
600279,9/30/2015,A,95749582.02
600279,6/30/2015,A,66771934.76
600279,3/31/2015,A,38304246
600280,9/30/2015,A,173673840.4
600280,6/30/2015,A,166426287.6
600280,3/31/2015,A,94058313.91
600281,9/30/2015,A,-25649423.85
600281,6/30/2015,A,-17509424.56
600281,3/31/2015,A,-8445242.66
600282,9/30/2015,A,-474160065.8
600282,6/30/2015,A,34933141.01
600282,3/31/2015,A,74759368.62
600283,9/30/2015,A,2463005
600283,6/30/2015,A,-1214329.37
600283,3/31/2015,A,-11732172.15
600284,9/30/2015,A,304196283.6
600284,6/30/2015,A,181172810.7
600284,3/31/2015,A,76852471.31
600285,9/30/2015,A,108314703.7
600285,6/30/2015,A,82778246.41
600285,3/31/2015,A,41909709.54
600287,9/30/2015,A,63910683.92
600287,6/30/2015,A,54406984.22
600287,3/31/2015,A,22239281.54
600288,9/30/2015,A,779489.11
600288,6/30/2015,A,6064394.75
600288,3/31/2015,A,-18912348.22
600289,9/30/2015,A,14605011.85
600289,6/30/2015,A,10993617.36
600289,3/31/2015,A,4870245.1
600290,9/30/2015,A,139101746.4
600290,6/30/2015,A,79506592.75
600290,3/31/2015,A,28053267.11
600291,9/30/2015,A,2134550880
600291,6/30/2015,A,1746188247
600291,3/31/2015,A,403503142.5
600292,9/30/2015,A,327824032.8
600292,6/30/2015,A,240478844.5
600292,3/31/2015,A,80410743.12
600293,9/30/2015,A,2071361.03
600293,6/30/2015,A,2371990.85
600293,3/31/2015,A,501538.63
600295,9/30/2015,A,486124592.1
600295,6/30/2015,A,326676748.3
600295,3/31/2015,A,184259297.6
600297,9/30/2015,A,1354302856
600297,6/30/2015,A,998006686.3
600297,3/31/2015,A,3647691
600298,9/30/2015,A,221420017.5
600298,6/30/2015,A,158359860
600298,3/31/2015,A,58858639.6
600299,9/30/2015,A,1589456848
600299,6/30/2015,A,-799522770.2
600299,3/31/2015,A,-230100468.8
600300,9/30/2015,A,36330894.24
600300,6/30/2015,A,102090211.2
600300,3/31/2015,A,77142952.37
600301,9/30/2015,A,-12925598.97
600301,6/30/2015,A,-12038312.38
600301,3/31/2015,A,-718652.81
600302,9/30/2015,A,-40707311.46
600302,6/30/2015,A,-33817641.2
600302,3/31/2015,A,-18288825.8
600303,9/30/2015,A,-59452817.61
600303,6/30/2015,A,3370646.02
600303,3/31/2015,A,674857.85
600305,9/30/2015,A,212473681.5
600305,6/30/2015,A,183442304.6
600305,3/31/2015,A,147132016.5
600306,9/30/2015,A,-100911299
600306,6/30/2015,A,-72220685.47
600306,3/31/2015,A,-30973385.33
600307,9/30/2015,A,-3541521941
600307,6/30/2015,A,-1542535978
